Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Labelb
0.6655818699939495,0.9110388683100047,0.8148114514876172,0.37226718010553456,0.3960264491909987,0.3120447474291345,0.6487271942178574,0.8759831866921274,0.6953762552783729,0.9379529177317556,1
1.1879914359778427,0.745453626106571,0.09388631198353543,1.0153541668894532,0.28069818913740296,0.4432546719938069,0.6022761795940326,0.7439691412281415,0.31356210795121275,1.2635556874025573,1
0.8520000421488549,0.8623520732551851,0.8931050253828168,0.4167772291734697,0.3713196121719987,0.5115858328946911,0.3865046688416311,0.4616301335454004,0.41450244693063515,0.48265553065717587,1
0.6700914225750576,0.9036012044359195,0.8319003745891195,0.37175336761319444,0.399212077965439,0.3180800101230855,0.6400668857076555,0.8619470004125483,0.6869587235969332,0.9504601384960738,1
0.6558075715921058,1.0022185151659484,0.7501651196556265,0.4994703333597704,0.8803801943507933,0.5668292332933542,1.0331080845899208,0.9294161835573405,0.6619001878128654,0.457068488205677,1
1.6696276781724486,1.052863779310833,-0.25079639711337576,1.2003939802834522,0.872533607457203,1.0144047620723673,1.6231799767091797,0.3811489142016474,0.36369350108722776,0.4976643015256849,1
0.7280189348425353,0.7375495169748929,0.9304104951585362,0.21901593594249086,0.7420608584354965,0.7720249887363274,0.3256692667424239,0.6684101495341513,0.832238021276869,0.7254711617805171,0
0.8345408731711279,0.8394536102273082,0.9191904486653837,0.37106153521852203,0.4424817184627826,0.5718445241380982,0.3932091879712301,0.5439445922789821,0.4773575649652275,0.4874727114334399,1
0.6725852891600373,0.8885856149924098,0.8500319474126109,0.3845277662711608,0.40004405441161184,0.3244242940226224,0.6154283741446048,0.8479048011226591,0.6619790931551078,0.9737555669320898,1
0.7159949328734629,0.8166704619763479,0.9059819782952903,0.41146599032033393,0.2377638945828219,0.4877181071354065,0.47560932532968336,0.43948521481237823,0.3277146540901644,0.6630468137958804,1
0.8942753442577926,0.09732070243844343,0.509967693028064,0.3662765690747006,0.8584815037374268,0.9466732243592051,0.5539221108253922,0.04589521352963365,0.6311141109330247,0.08710005876191584,0
1.1866622074083764,0.46836031519983684,0.43812699023042456,0.9047013250744066,0.5575016418165369,0.6010177578150346,0.8045596181173855,0.7938301162240615,0.25871320598345215,0.6600443316940153,1
0.9401723214773112,0.1447540472157409,-0.0443609008145012,0.5391008258802962,0.42908317902543114,0.4867108217250594,0.8636932205424498,1.020965640313407,0.12236795428234554,0.6543841611340198,1
0.6106320317846111,1.014101128270352,0.6627937235167509,0.502594544225914,0.7293971822891746,0.742448717335715,1.0072686466502017,0.8291239201727465,0.5838094488737882,0.46581254420471485,1
0.7008294289473144,0.9418467510595769,0.7110951511865439,0.5640306285962714,0.8948407627848038,0.6420471260375055,0.961596210375574,0.8274031901601543,0.6736895890109128,0.43393472200242017,1
1.4503648750258284,0.03132304403628061,0.21967561153272588,0.9887745003833738,1.105484760026656,0.06605966258436224,1.724975287845914,0.83065546368487,0.8436863414188603,0.5259839827162621,1
0.9645832819351182,0.04347176673186245,0.4299551381799495,0.35504501106215025,0.8009390979732391,0.8951683480752226,0.5540071700035797,0.13541885634404202,0.6675729502487269,0.05569579782169097,0
0.6956630821981883,0.9654945390304248,0.7194258704803357,0.5951534755390467,0.9286978487453746,0.5976057791418246,1.0254731792532223,0.7866838570315978,0.652735956735734,0.4778772030719383,1
0.576124939018186,0.7973910764866639,1.1422721753831047,0.6474604888456572,0.8229814581455501,0.5329681801407542,0.2528327540242061,0.4796534909279401,0.539399976572329,1.0372289288344474,0
0.6950665576044835,0.8493485341797458,0.8911532369691124,0.41080843299881015,0.41696536546886814,0.35734830906359055,0.5744385983642761,0.8430311487132202,0.6114146982684647,1.0081889724572028,1
0.7522219146304446,0.4369170699954704,0.24362517246569543,0.9678347280751949,0.9164958995894544,1.0326443052480765,0.7676194687342653,0.5557125501093271,0.5389189922164888,0.7542966246812505,1
0.6722163573084227,0.48926480236500736,0.9668035187923234,0.90388790908302,0.8148862456075662,0.8454989937471318,0.7099075889539858,0.3826778189137803,0.8447233992450354,0.2851841739875791,1
0.7555852846024824,0.904783583217386,0.9309359324620576,0.49821768710207215,0.3940255501268194,0.5433527164808176,0.4423749948085064,0.5370743651500485,0.4796045575714105,0.5648007088248357,1
0.6787409725254867,0.842849341512201,0.908577848640381,0.4113185193239375,0.4010182489408029,0.3476178816095656,0.5454143876427856,0.8062481360946603,0.5907914239573735,0.9699151074769645,1
0.9248254214889683,0.052487060268139596,0.4545359556972946,0.37810648123763946,0.7726923890135028,0.8632237514443961,0.5096377813111679,0.14333821053302817,0.7021480821028405,0.05031667497347449,0
0.7308884758744373,0.9280177248801642,0.7271218088398349,0.5769600985900797,0.9207722707949181,0.6593753125750481,0.959555923303517,0.8393287251940942,0.7832235490472965,0.4151427035074721,1
1.6219862463342172,0.958157766550533,-0.05430836608321704,1.067432320632828,0.1305848480945092,0.37750320635869145,1.6837504849227793,0.9556286446929589,0.25222337196054034,1.0573475665237815,1
0.6872953230905349,0.8337882100898902,0.91633609355167,0.4130190188316965,0.4032441972909535,0.35401875559555385,0.5197673821203326,0.7970138696995374,0.5740779961514986,0.9468560858516554,1
0.7069148917181476,0.4105574742519358,0.4533746497866823,0.9354333179939702,0.7348636760090063,0.8681192715048214,0.6396549459736618,0.7122631696467857,0.38537587469454404,0.831438852549848,1
0.6879305299140117,0.8199686994103582,0.9290876601532373,0.42725286739267443,0.40395462983421315,0.3641175871947404,0.5122204052935059,0.7997765474619614,0.5682144142192727,0.9452653599448315,1
1.0552203843276449,0.17457228649343953,0.23051005051020568,0.6617643208208881,1.1421436611122933,0.9225510219154923,0.8302990941307468,0.34679797245783955,0.9151990553146445,0.7045189465049998,1
0.6836229247450265,0.8232444249587291,0.9432385286060909,0.42812348559772423,0.4063001832255124,0.36792218591896575,0.5064720559354972,0.7958054642693008,0.5591447628064148,0.9367016138175631,1
0.7804471763574965,0.7689448235446289,0.752005125308451,0.4958831190582861,0.8535369716776489,0.6798719035964462,0.44947464608851245,0.6479638079641575,1.0616925413629505,0.5741891749027319,0
0.8868467844938832,0.8520308878095764,0.9623914245379787,0.49146366625397864,0.2518066987882193,0.4119935043832731,0.5065271962532181,0.4552970764080365,0.7217614934152843,0.5294588700166343,1
0.6878051407787845,0.8122571218957431,0.9467578138888549,0.4327668928795905,0.4122151139555727,0.37628849629433225,0.4887126455327256,0.7853103556771794,0.5415406933803684,0.9170343415802472,1
0.8703593397809679,0.07204629036751442,0.48199233919205753,0.40719594353279975,0.7238845316155121,0.7919554378825107,0.43650489412038007,0.1340701199441401,0.6944266162606252,0.044924701182828146,0
0.766796528396046,0.014869517830387171,0.6232253364047826,0.38463712485155693,0.7935419287326286,0.9267733628566607,0.4699933839218568,0.11748275763727077,0.8127688572566633,0.07674397589164642,0
0.6538273714180686,0.7265850840809711,-0.08653939544349135,1.0187953705858457,0.7465903707310237,1.0104578882107704,0.9720407658619175,0.5130793566449752,0.41240692481062774,1.0311673414309503,1
0.8714951891806942,0.0480190208521433,0.47688234871528873,0.38863589539529136,0.7004287015086653,0.8061484447868142,0.4421422760819221,0.16470637090786108,0.739795692404476,0.04406319833771703,0
0.7477803482676654,0.863860597305824,0.7266107891681021,0.5871611768959709,0.9951801616810984,0.7245613124022899,0.9529736766251743,0.7520713420085879,0.8299252592261485,0.420548856478431,1
0.6897804777822195,0.7947479828826207,0.9730196340786539,0.4452188551494127,0.4128278745464103,0.3836565620980836,0.46214164247079176,0.7700525161113739,0.5162695572674991,0.895359947639051,1
0.7345486038095002,0.8919157291172106,0.7452809620508494,0.6226207218679726,0.9889969915712056,0.7810888401816831,0.9450806173133012,0.7444397214268049,0.8819495996983807,0.4298162244911974,1
0.8080452189124178,-0.12829862447682086,0.46557386296035574,0.49352058813625405,0.9142109427825368,0.7089999818048303,0.5190001147750255,0.09984922614635944,0.7912656499036714,-0.04867779060125725,0
0.7248374785298239,0.6928656866225757,0.27640685250837926,1.124198066976439,0.6735011364150715,1.1305259839479693,0.9466617454006976,0.4555007740275371,0.5009276645012188,0.7403548586502421,1
0.7033173209420776,0.7760843432837543,0.9789191913952645,0.46992394859222486,0.4263992138243661,0.38398507180761915,0.4481877834112729,0.7618573753885595,0.49307669147682714,0.876468513409724,1
0.42658663515372597,0.5377959057187068,-0.058506096366516686,0.8757801291610011,0.7396468361326826,0.8018208778466436,0.7544681611795763,0.8411441652299221,0.8811451873596781,0.683678644587471,1
0.5450463823210135,0.7518276723913945,0.9372664449844629,0.396065944066047,0.7229484528549796,0.7953829935962785,0.3573218104975472,0.7703534546811668,0.9798697621014602,0.6694699051355344,0
0.6940080656444996,0.775237459818495,0.9973377537577839,0.45703696942522065,0.41543099822775503,0.4002352484565157,0.43449814873572584,0.7499534822016414,0.47672300888294467,0.8633882512720181,1
0.054503162458335086,0.7393922467367903,1.5594244772872483,0.8869302543860598,1.3146516572014577,0.3236990534657211,1.1322445625795738,0.6886911618020025,1.2033257639793897,0.16773963952905535,0
0.47767599171725056,0.9389608742617239,1.0286646878842542,0.17821608207028627,0.6281859242653494,0.7881464479872554,0.23973510088012587,0.6348076741139209,1.1853663335838223,0.4490924278941142,0
1.03702972396384,0.1265068982212028,0.04654190944962949,0.8302468799346718,1.0221789896025042,0.36872342878201997,0.9676374337386965,0.23841379661063683,0.7674903701178946,1.2338322918137958,1
0.7254764522633983,0.803809928723065,0.7479325529351964,0.5849872519143432,1.0068083566479298,0.8188303630566166,0.9671602559310696,0.6775213969155521,0.9145263806549884,0.4339834491620616,1
0.5105274615752939,0.5963438571987796,1.1612176712493778,0.24313377584267937,0.8041952488010446,0.9115304437795628,0.41306468384280803,0.9508258775156366,1.0194452173855422,0.8066191883638436,0
0.6366860001960426,0.1029201165781097,0.5397606449646316,0.4736235643798309,0.7448433116607605,0.7149865053733558,0.4090278978507861,0.16012142372369464,0.8318045184392153,-0.02905471015069499,0
0.6397927884445255,0.9968312741131362,0.8579808664685257,1.0450639154225487,0.6187279978175414,0.33332549069016215,0.8440569802519822,0.858520388470796,0.8278424425147864,0.9483827044684823,0
0.8272370570776523,0.2914708847127649,0.3451050189303707,0.9332221972017207,0.798137605539451,0.7667245157961079,0.9218560039711025,0.567662095264912,0.5124987895640775,1.0711951790562384,1
0.24063392908518558,1.111143698309442,0.6273249161885621,0.25172138708806246,0.8061797922516244,0.6321871828784555,0.6213250336202116,0.7945342522547948,0.981075246670016,0.6367170308208633,0
1.399447296759445,0.19268636522522464,0.34774074773328634,0.5182582269098475,0.9508977456956034,1.080507671913013,1.2294227886574336,0.6139449565433854,0.02367352590640892,0.6856513927668689,1
0.6987800065215091,0.7395008954279806,0.9632011086482702,0.4848956432301401,0.41593930805713397,0.41810539644547734,0.3771656803904587,0.7206514876470618,0.4301243393802759,0.8193803590785804,1
0.46997980438424175,0.7550516349190748,0.9699980145501864,0.4291019396063954,0.7277001675896629,0.8264040039607885,0.3673374930250505,0.8075174442335621,0.9479878008695778,0.6344067029359267,0
0.46016799697861216,1.0772838750545661,1.219774825219103,0.5462141352840347,0.7520280933233086,0.8520780259070702,0.2951651952384128,0.7950242093803024,1.0652821216510473,0.54593655477805,0
0.6566946590646845,0.7296322442635282,0.7763651575314306,0.6549775484382042,0.8350440191765212,0.8062956944767434,0.8642078719729256,0.7124024775564497,0.8788219055186224,0.46109650270049685,1
-0.10585637382674384,0.3387613809248709,0.6183158698121668,1.3175708433438942,0.78242825262488,-0.04568571316961745,-0.1565332691753803,0.29535559234472664,0.7887073298943755,0.20568051930756465,0
0.48748102545351985,0.7417859413175383,0.954638912166343,0.38942876553807204,0.7845131929912017,0.8029551920784823,0.43722279939738273,0.7510445576414911,0.9821165324959386,0.682351740883287,0
0.8495417570878975,0.5507133583086008,0.4761329361218552,1.0319250102282156,0.9635038928683607,0.5440220544568931,0.7282110972253922,0.32924217646035725,0.3760151937069713,1.074587304463022,1
0.3836587400194877,0.6799301929891264,1.0767545705052226,0.4028923809533766,0.7011855107328361,0.8990764535049401,0.4285069714263251,0.8533099914959665,0.9646241267999881,0.6364594231773124,0
0.2792140967814034,1.0087296450409786,0.8711074536235036,0.33367585972218045,0.5843618931585166,0.9415204556290151,0.27905199140004966,0.7411691862081847,1.1387696368138622,0.7609893273747858,0
0.8223226569515686,0.7498284418717626,0.7402949271809108,0.5763010604061201,0.8570895113190764,0.7921735886444249,0.8761805317700625,0.6597889607859498,1.0099809523817325,0.408315648109268,1
0.7829697808290476,0.7088417620531123,0.7357980943942858,0.7043086279103772,0.9198615989514781,0.7737012008708266,0.9257544499748106,0.6511970424013569,0.9473939956132708,0.4605562378860799,1
0.5878552922721605,0.16891373389395747,0.8682220859771829,0.7399181490640926,0.21041688236127343,1.199043775248982,-0.2782676615732087,0.8944152140750723,1.4635974197183876,0.47324147202965433,0
